brent($/bbl)
42,16
42,49
41,71
42,1
41,97
42,26
43,21
44,33
44,64
43,56
43,05
42,82
43,48
41,87
42,99
42,04
39,91
39,68
39,68
39,04
37,33
37,16
36,91
36,14
35,34
35,05
34,78
34,85
36,19
36,49
36,49
35,03
36,35
35,05
35,75
36,14
36,31
